par_id,p_age,p_word,type_of_probe,colour,prime_f,probe_f,acc,reaction_time,TrialN,stim,cos,UNIQUE_ID
36,33,NYLON,UNREL,r,4.257983625,3.681235784,1,1129.7142857142856,73,51,0.023932131,wjx163
36,33,VECTS,NONCE,r,3.651952199,NA,1,1227.72,77,22,NA,wjx163
36,33,PEARL,UNREL,r,3.784228166,4.091225612,1,1753.9047619047617,81,39,0.144013775,wjx163
36,33,ACORN,UNREL,b,4.460251055,3.430462728,1,2776.995,85,12,0.053296581,wjx163
36,33,JESKS,NONCE,b,3.496627781,NA,1,1257.7,88,19,NA,wjx163
36,33,MUSIC,REL,b,3.949644483,5.474563669,1,977.4,89,41,0.500925534,wjx163
36,33,GARGE,NONCE,b,3.96226586,NA,1,4948.9,90,25,NA,wjx163
36,33,FLOVE,NONCE,b,3.499480888,NA,1,2023.2,92,37,NA,wjx163
36,33,SPORT,REL,b,3.583221526,4.682414816,1,816,94,35,0.345946689,wjx163
36,33,SPIFT,NONCE,r,3.734240866,NA,1,2161.9199999999996,95,4,NA,wjx163
36,33,ONION,UNREL,b,3.147773871,3.874821707,1,1028.079,96,36,0.024638016,wjx163
36,33,WROSH,NONCE,b,3.001120593,NA,1,1518.1,101,43,NA,wjx163
36,33,ALIEN,UNREL,r,4.064504628,4.254807488,1,1500.952380952381,102,27,0.128075313,wjx163
36,33,DWEED,NONCE,r,3.506495478,NA,1,1775.5199999999998,104,52,NA,wjx163
36,33,GRAPE,UNREL,r,3.484128918,3.75194906,1,1161.142857142857,105,15,0.044440644,wjx163
36,33,SMECK,NONCE,b,3.570916411,NA,1,1007.1,111,55,NA,wjx163
36,33,TIRTH,NONCE,r,5.075778593,NA,1,1158.24,114,10,NA,wjx163
36,33,BACON,REL,b,3.590390365,3.975196615,1,2140.8,115,17,0.581803613,wjx163
36,33,MELON,UNREL,r,5.294762043,3.192247125,1,843.9999999999999,116,3,0.029311037,wjx163
36,33,SALAD,UNREL,r,3.407217937,4.075985546,1,883.3333333333333,118,21,0.086324713,wjx163
37,29,INDEX,UNREL,r,3.571960851,4.74479794,1,532.5714285714286,1,28,0.069182129,ginepk
37,29,BRICK,REL,r,4.042783642,4.255257406,1,288.04999999999995,3,9,0.647438362,ginepk
37,29,BERRY,UNREL,r,4.510372539,3.930373842,1,478.5714285714285,4,58,0.410938427,ginepk
37,29,SHARK,UNREL,r,3.087558969,3.929769388,1,573.9047619047619,6,16,0.095724535,ginepk
37,29,NIRCH,NONCE,r,3.827345184,NA,1,846.84,8,53,NA,ginepk
37,29,GLOMP,NONCE,r,3.949644483,NA,1,875.7599999999999,11,41,NA,ginepk
37,29,MODEM,UNREL,b,3.96226586,3.755853299,1,940.3100000000001,12,25,0.012195619,ginepk
37,29,DWERT,NONCE,b,3.331052745,NA,1,595.4000000000001,13,14,NA,ginepk
37,29,STAFF,REL,b,4.460251055,5.302678942,1,966.5,14,12,0.365606156,ginepk
37,29,NERNS,NONCE,r,3.563555912,NA,1,723,15,59,NA,ginepk
37,29,NULSE,NONCE,r,3.590390365,NA,1,806.7599999999999,16,17,NA,ginepk
37,29,GELPS,NONCE,b,4.438372257,NA,1,614.7,19,56,NA,ginepk
37,29,CADET,UNREL,b,4.054597373,3.463204461,1,590.143,27,1,0.239131041,ginepk
37,29,ESSAY,REL,b,4.78505379,4.668647528,1,513.4,31,24,0.229238232,ginepk
37,29,DAIRY,REL,r,2.459390987,4.20061812,1,257.25,32,57,0.241572992,ginepk
37,29,GLOBE,UNREL,r,3.506495478,4.416076472,1,483.2380952380952,34,52,0.282091996,ginepk
37,29,BOARD,REL,b,5.617442386,5.350430177,1,533.1,35,42,0.291918533,ginepk
37,29,TRIBE,UNREL,r,3.651952199,4.189781038,1,516.6666666666666,36,22,0.169582503,ginepk
37,29,DOOPS,NONCE,r,2.794650654,NA,1,718.1999999999999,37,23,NA,ginepk
37,29,BROOM,REL,r,4.064504628,3.354276001,1,285.95,38,27,0.363666985,ginepk
37,29,BRURL,NONCE,b,4.166816978,NA,1,616.9,43,20,NA,ginepk
37,29,BONUS,REL,b,5.005747312,4.515522967,1,566.4,51,18,0.125759944,ginepk
37,29,STAMP,REL,b,2.954817735,4.107372874,1,633.1,52,54,0.44493658,ginepk
37,29,STAGE,REL,b,3.927682114,5.108336861,1,483.4,55,6,0.581022535,ginepk
37,29,MAFTS,NONCE,b,3.671694735,NA,1,584.3000000000001,56,38,NA,ginepk
37,29,BESKS,NONCE,b,3.485497116,NA,1,637.7,58,26,NA,ginepk
37,29,DIRPS,NONCE,r,3.316655402,NA,1,687.2399999999999,61,5,NA,ginepk
37,29,TOWER,REL,r,4.257983625,4.604307777,1,267.1,63,51,0.65194005,ginepk
37,29,FLERG,NONCE,r,4.382518198,NA,1,719.88,65,11,NA,ginepk
37,29,YURFS,NONCE,b,3.672348826,NA,1,455.7,67,50,NA,ginepk
37,29,STUNT,UNREL,r,3.734240866,3.567262547,1,539.7142857142857,68,4,0.101478916,ginepk
37,29,OLIVE,UNREL,b,4.870998895,4.138893633,1,488.13300000000004,69,13,0.046719131,ginepk
37,29,GRAPH,REL,b,4.223689768,4.176312386,1,540.1,70,48,0.141363369,ginepk
37,29,STEEL,REL,r,4.528661332,4.773777517,1,266.7,71,33,0.358177388,ginepk
37,29,PLANT,REL,r,3.541556206,5.026411782,1,184.35000000000005,73,45,0.501397476,ginepk
37,29,GELKS,NONCE,r,3.583221526,NA,1,659.28,75,35,NA,ginepk
37,29,TRUNK,UNREL,r,3.681799882,4.022054607,1,587.7142857142857,76,46,-3.5711e-5,ginepk
37,29,PIANO,UNREL,b,3.496627781,4.453364025,1,479.346,77,19,0.066770659,ginepk
37,29,BASIL,UNREL,r,3.296803811,3.689125491,1,539.4285714285713,80,40,0.137191468,ginepk
37,29,ALARM,UNREL,b,3.659160937,4.273577104,1,420.968,82,49,0.146049347,ginepk
37,29,STUMP,UNREL,r,5.075778593,3.413519289,1,523.8095238095237,83,10,0.055355864,ginepk
37,29,SLANG,UNREL,b,4.141850119,3.39835149,1,452.682,84,7,0.049636608,ginepk
37,29,TUTOR,UNREL,b,3.001120593,3.930647709,1,606,85,43,0.092758339,ginepk
37,29,GLIRM,NONCE,b,4.189108375,NA,1,605.9,87,32,NA,ginepk
37,29,ROKES,NONCE,b,4.271877839,NA,1,600,88,44,NA,ginepk
37,29,YOUTH,UNREL,b,4.216284055,4.938331983,1,555.096,89,31,0.110552167,ginepk
37,29,WHEEL,REL,r,3.784228166,4.550270351,1,225.1,92,39,0.656811439,ginepk
37,29,BLOOD,REL,b,3.147773871,5.105996143,1,416.3,93,36,0.229315858,ginepk
37,29,GUEST,REL,b,2.442833304,4.677271228,1,474.9,94,60,0.469866532,ginepk
37,29,YULBS,NONCE,r,3.223196377,NA,1,680.4,100,47,NA,ginepk
37,29,SALON,UNREL,b,3.499480888,3.900709192,1,589.032,102,37,0.110577655,ginepk
37,29,HORSE,REL,r,3.484128918,4.713931387,1,250.05,104,15,0.821285068,ginepk
37,29,DRAIN,REL,r,3.407217937,4.147611827,1,360.59999999999997,108,21,0.387145282,ginepk
37,29,POWER,REL,r,5.294762043,5.588746199,1,245.55,110,3,0.120705124,ginepk
37,29,QUIBS,NONCE,b,4.104575844,NA,1,648.3,111,2,NA,ginepk
37,29,RADAR,UNREL,r,2.761427779,4.205675385,1,634.7619047619047,113,34,0.042865261,ginepk
37,29,BRIDE,UNREL,b,3.570916411,3.990911755,1,555.5,116,55,0.039438298,ginepk
37,29,PAPER,REL,b,4.33783738,5.230293913,1,394.8,117,30,0.359043466,ginepk
38,31,ONION,UNREL,b,3.147773871,3.874821707,1,704.576,1,36,0.024638016,rdd1ml
38,31,GNISP,NONCE,r,3.681799882,NA,1,1157.52,2,46,NA,rdd1ml
38,31,VOICE,REL,r,4.438372257,5.048236364,1,444.6,3,56,0.43050393,rdd1ml
38,31,STOUT,UNREL,b,3.927682114,3.549681245,1,993.537,5,6,0.073515012,rdd1ml
38,31,TIGER,UNREL,r,2.459390987,4.142626275,1,638.0952380952381,8,57,0.34483263,rdd1ml
38,31,LAUGH,REL,r,3.672348826,4.316053735,1,341.9,9,50,0.419525812,rdd1ml
38,31,BACON,REL,b,3.590390365,3.975196615,1,821.3000000000001,10,17,0.581803613,rdd1ml
38,31,KNURN,NONCE,b,4.216284055,NA,1,880.1999999999999,13,31,NA,rdd1ml
38,31,MARCH,REL,r,4.271877839,5.33947384,1,347.45,14,44,0.149010967,rdd1ml
38,31,PEARL,UNREL,r,3.784228166,4.091225612,1,538.4761904761905,15,39,0.144013775,rdd1ml
38,31,TIRTH,NONCE,r,5.075778593,NA,1,903.9599999999999,16,10,NA,rdd1ml
38,31,BINGO,UNREL,b,4.78505379,3.844663502,1,619.736,17,24,0.042999458,rdd1ml
38,31,FIGHT,REL,r,3.603458685,4.976780877,1,391.65,18,8,0.546862958,rdd1ml
38,31,WOOSE,NONCE,b,4.054597373,NA,1,628.5,20,1,NA,rdd1ml
38,31,AISLE,UNREL,b,4.33783738,3.65360327,1,1562.268,23,30,0.040631859,rdd1ml
38,31,DWEED,NONCE,r,3.506495478,NA,1,817.8,25,52,NA,rdd1ml
38,31,GARGE,NONCE,b,3.96226586,NA,1,636.6,32,25,NA,rdd1ml
38,31,SALAD,UNREL,r,3.407217937,4.075985546,1,578,35,21,0.086324713,rdd1ml
38,31,GRAPE,UNREL,r,3.484128918,3.75194906,1,608.2857142857143,36,15,0.044440644,rdd1ml
38,31,SPORT,REL,b,3.583221526,4.682414816,1,601.5,37,35,0.345946689,rdd1ml
38,31,TROLF,NONCE,b,4.141850119,NA,1,682,38,7,NA,rdd1ml
38,31,GLAFT,NONCE,r,4.510372539,NA,1,841.44,40,58,NA,rdd1ml
38,31,SPIFT,NONCE,r,3.734240866,NA,1,2681.88,45,4,NA,rdd1ml
38,31,FIELD,REL,r,4.189108375,5.35321928,1,334.9,46,32,0.284884024,rdd1ml
38,31,FAITH,REL,r,3.485497116,4.909946679,1,373.45,48,26,0.387246038,rdd1ml
38,31,POUCH,UNREL,b,5.005747312,3.519602188,1,777.7,49,18,0.028582389,rdd1ml
38,31,WRUNK,NONCE,r,3.296803811,NA,1,755.52,52,40,NA,rdd1ml
38,31,PARTY,REL,r,4.104575844,5.35027968,1,324.85,54,2,0.643797235,rdd1ml
38,31,TRADE,REL,b,3.316655402,5.154909161,1,631.6,55,5,0.538092297,rdd1ml
38,31,CURRY,UNREL,r,4.528661332,3.821678729,1,521.7142857142857,57,33,0.096814912,rdd1ml
38,31,WROSH,NONCE,b,3.001120593,NA,1,588.8,60,43,NA,rdd1ml
38,31,TRAIN,REL,b,3.563555912,4.884322105,1,633.6,65,59,0.704060439,rdd1ml
38,31,ALIEN,UNREL,r,4.064504628,4.254807488,1,556.1904761904761,68,27,0.128075313,rdd1ml
38,31,MODEL,REL,b,3.223196377,5.311004219,1,637.9,71,47,0.31482591,rdd1ml
38,31,SMILE,REL,b,3.827345184,4.538804727,1,810.5,72,53,0.356322599,rdd1ml
38,31,FLOVE,NONCE,b,3.499480888,NA,1,2900.7999999999997,73,37,NA,rdd1ml
38,31,SWILK,NONCE,r,3.571960851,NA,1,900.6,75,28,NA,rdd1ml
38,31,PEACE,REL,r,4.166816978,5.000544983,1,375.15,76,20,0.399338922,rdd1ml
38,31,SWEFT,NONCE,b,3.659160937,NA,1,595.5,79,49,NA,rdd1ml
38,31,BIRTH,REL,r,3.331052745,4.789408745,1,300.8,80,14,0.686182952,rdd1ml
38,31,ACORN,UNREL,b,4.460251055,3.430462728,1,536.2090000000001,83,12,0.053296581,rdd1ml
38,31,OCEAN,REL,r,3.671694735,4.714494586,1,298.25,87,38,0.436893167,rdd1ml
38,31,TORSO,UNREL,r,4.042783642,3.489874614,1,552.952380952381,88,9,0.091146301,rdd1ml
38,31,SPOON,UNREL,b,4.223689768,3.744015211,1,570.448,89,48,0.030983292,rdd1ml
38,31,DINTH,NONCE,b,4.870998895,NA,1,679.6999999999999,90,13,NA,rdd1ml
38,31,MELON,UNREL,r,5.294762043,3.192247125,1,521.4285714285714,92,3,0.029311037,rdd1ml
38,31,MUSIC,REL,b,3.949644483,5.474563669,1,637.5999999999999,93,41,0.500925534,rdd1ml
38,31,NYLON,UNREL,r,4.257983625,3.681235784,1,512.3809523809524,95,51,0.023932131,rdd1ml
38,31,PLANE,REL,b,4.382518198,4.578922163,1,521.7,98,11,0.297423709,rdd1ml
38,31,LORRY,REL,b,2.794650654,3.193575913,1,621.8000000000001,102,23,0.504048878,rdd1ml
38,31,JESKS,NONCE,b,3.496627781,NA,1,627.7,104,19,NA,rdd1ml
38,31,GRANT,REL,b,2.935126552,4.850225334,1,635.7,105,29,0.693079255,rdd1ml
38,31,WHEAT,UNREL,b,5.617442386,4.199949835,1,555.3990000000001,108,42,0.072750297,rdd1ml
38,31,PIPER,UNREL,b,2.442833304,3.583693845,1,586.5070000000001,110,60,0.332504352,rdd1ml
38,31,JULTS,NONCE,r,3.087558969,NA,1,739.56,111,16,NA,rdd1ml
38,31,MERCY,UNREL,b,2.954817735,4.227867511,1,522.473,114,54,0.200530544,rdd1ml
38,31,SMECK,NONCE,b,3.570916411,NA,1,698.6999999999999,116,55,NA,rdd1ml
38,31,DISCO,UNREL,r,3.541556206,3.655557686,1,534.2857142857142,117,45,0.069841755,rdd1ml
38,31,GENCE,NONCE,r,2.761427779,NA,1,4040.5200000000004,119,34,NA,rdd1ml
38,31,VECTS,NONCE,r,3.651952199,NA,1,795.12,120,22,NA,rdd1ml
39,32,STOUT,UNREL,b,3.927682114,3.549681245,1,787.6990000000001,2,6,0.073515012,hrqoxh
39,32,SPOON,UNREL,b,4.223689768,3.744015211,1,703.465,5,48,0.030983292,hrqoxh
39,32,SALAD,UNREL,r,3.407217937,4.075985546,1,655.5238095238095,6,21,0.086324713,hrqoxh
39,32,PEACE,REL,r,4.166816978,5.000544983,1,1683.4499999999998,7,20,0.399338922,hrqoxh
39,32,SMILE,REL,b,3.827345184,4.538804727,1,689.3000000000001,8,53,0.356322599,hrqoxh
39,32,VECTS,NONCE,r,3.651952199,NA,1,1835.16,9,22,NA,hrqoxh
39,32,GRAPE,UNREL,r,3.484128918,3.75194906,1,633.9047619047619,10,15,0.044440644,hrqoxh
39,32,PIPER,UNREL,b,2.442833304,3.583693845,1,671.8520000000001,11,60,0.332504352,hrqoxh
39,32,FLOVE,NONCE,b,3.499480888,NA,1,731.8,15,37,NA,hrqoxh
39,32,ONION,UNREL,b,3.147773871,3.874821707,1,637.512,17,36,0.024638016,hrqoxh
39,32,PLANE,REL,b,4.382518198,4.578922163,1,885.1,18,11,0.297423709,hrqoxh
39,32,SMECK,NONCE,b,3.570916411,NA,1,687,21,55,NA,hrqoxh
39,32,GENCE,NONCE,r,2.761427779,NA,1,803.16,23,34,NA,hrqoxh
39,32,WHEAT,UNREL,b,5.617442386,4.199949835,1,638.017,24,42,0.072750297,hrqoxh
39,32,TROLF,NONCE,b,4.141850119,NA,1,715,27,7,NA,hrqoxh
39,32,FIGHT,REL,r,3.603458685,4.976780877,1,349.15000000000003,31,8,0.546862958,hrqoxh
39,32,WOOSE,NONCE,b,4.054597373,NA,1,764.9,32,1,NA,hrqoxh
39,32,AISLE,UNREL,b,4.33783738,3.65360327,1,1218.262,33,30,0.040631859,hrqoxh
39,32,FIELD,REL,r,4.189108375,5.35321928,1,568.4,34,32,0.284884024,hrqoxh
39,32,POUCH,UNREL,b,5.005747312,3.519602188,1,1212.505,35,18,0.028582389,hrqoxh
39,32,TIGER,UNREL,r,2.459390987,4.142626275,1,1256.857142857143,36,57,0.34483263,hrqoxh
39,32,GRANT,REL,b,2.935126552,4.850225334,1,868.5,39,29,0.693079255,hrqoxh
39,32,TORSO,UNREL,r,4.042783642,3.489874614,1,728.6666666666666,40,9,0.091146301,hrqoxh
39,32,KNURN,NONCE,b,4.216284055,NA,1,801.4,44,31,NA,hrqoxh
39,32,PEARL,UNREL,r,3.784228166,4.091225612,1,1061.904761904762,45,39,0.144013775,hrqoxh
39,32,NYLON,UNREL,r,4.257983625,3.681235784,1,633.3333333333333,56,51,0.023932131,hrqoxh
39,32,WROSH,NONCE,b,3.001120593,NA,1,714.8,57,43,NA,hrqoxh
39,32,BACON,REL,b,3.590390365,3.975196615,1,648.5999999999999,58,17,0.581803613,hrqoxh
39,32,TRAIN,REL,b,3.563555912,4.884322105,1,684.1,62,59,0.704060439,hrqoxh
39,32,MERCY,UNREL,b,2.954817735,4.227867511,1,1176.4479999999999,67,54,0.200530544,hrqoxh
39,32,BIRTH,REL,r,3.331052745,4.789408745,1,308.59999999999997,69,14,0.686182952,hrqoxh
39,32,MARCH,REL,r,4.271877839,5.33947384,1,249.45,70,44,0.149010967,hrqoxh
39,32,SWILK,NONCE,r,3.571960851,NA,1,822.72,71,28,NA,hrqoxh
39,32,ALIEN,UNREL,r,4.064504628,4.254807488,1,1252.3809523809523,73,27,0.128075313,hrqoxh
39,32,GNISP,NONCE,r,3.681799882,NA,1,837.96,74,46,NA,hrqoxh
39,32,BINGO,UNREL,b,4.78505379,3.844663502,1,1232.604,78,24,0.042999458,hrqoxh
39,32,VOICE,REL,r,4.438372257,5.048236364,1,610.9,80,56,0.43050393,hrqoxh
39,32,LAUGH,REL,r,3.672348826,4.316053735,1,582.5,81,50,0.419525812,hrqoxh
39,32,GLAFT,NONCE,r,4.510372539,NA,1,822.6,82,58,NA,hrqoxh
39,32,WRUNK,NONCE,r,3.296803811,NA,1,785.0400000000001,84,40,NA,hrqoxh
39,32,MELON,UNREL,r,5.294762043,3.192247125,1,715.3333333333334,89,3,0.029311037,hrqoxh
39,32,CURRY,UNREL,r,4.528661332,3.821678729,1,1299.4285714285716,90,33,0.096814912,hrqoxh
39,32,PARTY,REL,r,4.104575844,5.35027968,1,1374,91,2,0.643797235,hrqoxh
39,32,DINTH,NONCE,b,4.870998895,NA,1,715.3000000000001,93,13,NA,hrqoxh
39,32,FAITH,REL,r,3.485497116,4.909946679,1,6132.5,94,26,0.387246038,hrqoxh
39,32,JESKS,NONCE,b,3.496627781,NA,1,758.1,95,19,NA,hrqoxh
39,32,ACORN,UNREL,b,4.460251055,3.430462728,1,1115.242,97,12,0.053296581,hrqoxh
39,32,MUSIC,REL,b,3.949644483,5.474563669,1,951.8,99,41,0.500925534,hrqoxh
39,32,SPORT,REL,b,3.583221526,4.682414816,1,631.9,100,35,0.345946689,hrqoxh
39,32,MODEL,REL,b,3.223196377,5.311004219,1,1087.2,102,47,0.31482591,hrqoxh
39,32,GARGE,NONCE,b,3.96226586,NA,1,987,106,25,NA,hrqoxh
39,32,SWEFT,NONCE,b,3.659160937,NA,1,1068,108,49,NA,hrqoxh
39,32,SPIFT,NONCE,r,3.734240866,NA,1,1427.04,109,4,NA,hrqoxh
39,32,TIRTH,NONCE,r,5.075778593,NA,1,916.1999999999999,110,10,NA,hrqoxh
39,32,OCEAN,REL,r,3.671694735,4.714494586,1,308.55,111,38,0.436893167,hrqoxh
39,32,TRADE,REL,b,3.316655402,5.154909161,1,700.6,113,5,0.538092297,hrqoxh
39,32,JULTS,NONCE,r,3.087558969,NA,1,743.88,114,16,NA,hrqoxh
39,32,DWEED,NONCE,r,3.506495478,NA,1,875.2800000000001,115,52,NA,hrqoxh
39,32,DISCO,UNREL,r,3.541556206,3.655557686,1,588.3809523809524,118,45,0.069841755,hrqoxh
39,32,LORRY,REL,b,2.794650654,3.193575913,1,590.6,119,23,0.504048878,hrqoxh
40,18,SHARE,REL,r,4.141850119,5.267842197,1,679.8,7,7,0.612401491,x1q7i7
40,18,GLUSK,NONCE,r,5.294762043,NA,1,1984.8,10,3,NA,x1q7i7
40,18,FROST,UNREL,r,4.438372257,3.939753275,1,995.1428571428572,13,56,0.081929196,x1q7i7
40,18,GRULT,NONCE,b,4.33783738,NA,1,1298.2,18,30,NA,x1q7i7
40,18,VENUS,UNREL,b,2.794650654,3.875248254,1,1318.353,19,23,0.16601469,x1q7i7
40,18,BLEPH,NONCE,b,3.147773871,NA,1,1157.8,21,36,NA,x1q7i7
40,18,GUTHS,NONCE,r,3.484128918,NA,1,1275.6,23,15,NA,x1q7i7
40,18,LERTH,NONCE,r,2.459390987,NA,1,1211.04,24,57,NA,x1q7i7
40,18,BEERS,REL,b,3.506495478,3.8393205,1,993.8,25,52,0.631759898,x1q7i7
40,18,PLOBS,NONCE,b,3.927682114,NA,1,1181,26,6,NA,x1q7i7
40,18,SPAMP,NONCE,r,4.528661332,NA,1,2012.88,33,33,NA,x1q7i7
40,18,GLARM,NONCE,b,5.005747312,NA,1,1414.7,35,18,NA,x1q7i7
40,18,YEAST,UNREL,r,4.166816978,3.894766559,1,1152.6666666666665,36,20,0.003929906,x1q7i7
40,18,IMAGE,REL,r,4.216284055,5.236261817,1,663.45,39,31,0.645265134,x1q7i7
40,18,MEDAL,REL,r,3.96226586,4.351910561,1,546.95,40,25,0.674954706,x1q7i7
40,18,GRADE,REL,r,3.659160937,4.730948829,1,515.15,41,49,0.402394073,x1q7i7
40,18,TABLE,UNREL,r,4.271877839,5.173113896,1,851.5238095238095,42,44,0.091154285,x1q7i7
40,18,BRAND,REL,r,3.496627781,4.931775687,1,507.8,44,19,0.385224937,x1q7i7
